code,college,school,areas_of_interest,exam,test_or_quiz,essay_or_report,participation,oral_presentation,max_assessment_weight,max_assessment_type,max_assessment_name,blurb,summary_link,selt_link,title,session,career,units,delivery_type,subject,other,session_list,school_list,college_list,blurb_clean
ECON3100,College of Business and Economics,Research School of Economics,Economics,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,"To enrol in this course, you must have completed ECON2101 Microeconomics 2 (P) (or ECON2111 Microeconomics 2 (H) ) and ECON2102 Macroeconomics 2 (P) (or ECON2112 Macroeconomics 2 (H) or ECON2016 Economics II (H) ).",NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/ECON3100_Time_Series_LRN.pdf,Economics 3 (H),Second Semester,Undergraduate,6,In Person,ECON,TRUE,,,,"to enrol in this course, you must have completed econ2101 microeconomics 2 (p) (or econ2111 microeconomics 2 (h) ) and econ2102 macroeconomics 2 (p) (or econ2112 macroeconomics 2 (h) or econ2016 economics ii (h"
ECON4488,College of Business and Economics,Research School of Economics,NA,TRUE,FALSE,FALSE,FALSE,FALSE,100,exam,"Final Examination of Thesis (Mandatory, Hurdle)",NA,https://programsandcourses.anu.edu.au/course/ECON4488/Second%20Semester/7477,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/ECON4488_Time_Series_LRN.pdf,Economics Honours Research Essay,First Semester / Second Semester,Undergraduate,6,In Person,ECON,FALSE,,,,NA
ECON1100,College of Business and Economics,Research School of Economics,Economics,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,To enrol in this course you must have completed ECON 1101 Microeconomics 1.,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/ECON1100_Time_Series_LRN.pdf,Economics I (H),NA,Undergraduate,6,In Person,ECON,TRUE,,,,to enrol in this course you must have completed econ 1101 microeconomics 1
ECON2016,College of Business and Economics,Research School of Economics,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,To enrol in this course you must have successfully completed ECON2101. You are not able to enrol I this course if you have previously completed ECON2102 or ECON2112,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/ECON2016_Time_Series_LRN.pdf,Economics II (H),NA,Undergraduate,6,In Person,ECON,TRUE,,,,to enrol in this course you must have successfully completed econ2101. you are not able to enrol i this course if you have previously completed econ2102 or econ2112
IDEC9024,"College of Law, Governance and Policy",Crawford School of Public Policy,Economics,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/IDEC9024_Time_Series_LRN.pdf,Economics Seminars,Second Semester,Postgraduate,6,Online or In Person,IDEC,TRUE,,,,NA
IDEC8924,"College of Law, Governance and Policy",Crawford School of Public Policy,Economics,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,To enrol in this course you must be completing a Crawford MPhil,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/IDEC8924_Time_Series_LRN.pdf,Economics Seminars,Second Semester,Postgraduate,6,Online or In Person,IDEC,TRUE,,,,to enrol in this course you must be completing a crawford mphil
POGO8081,"College of Law, Governance and Policy",Crawford School of Public Policy,Policy Studies,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,To enrol in this course you must have previously completed POGO8016 Economic Way of Thinking OR be currently studying the Executive Master of Public Policy.,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/POGO8081_Time_Series_LRN.pdf,Economics for Government,Second Semester,Postgraduate,6,In Person,POGO,TRUE,,,,to enrol in this course you must have previously completed pogo8016 economic way of thinking or be currently studying the <<program:executive master of public policy>>
ECON8077,College of Business and Economics,Research School of Economics,"Economics, Management",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,"To enrol in this course you must be studying the Master of Business Administration or Master of Business Administration (Advanced). You are not able to enrol in this course if you previously completed ECON1101 and ECON1102, or ECON7073 and ECON7074, or ECON8069.",NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/ECON8077_Time_Series_LRN.pdf,Economics for Leaders,NA,Postgraduate,6,In Person,ECON,TRUE,,,,"to enrol in this course you must be studying the <<program:master of business administration>> or <<program:master of business administration>>. you are not able to enrol in this course if you previously completed econ1101 and econ1102, or econ7073 and econ7074, or econ8069"
ENVS2007,College of Systems and Society,Fenner School of Environment and Society,"Forestry, Geography, Interdisciplinary Studies - Sustainability, Environmental Studies, Human Sciences",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,To enrol in this course you must have completed 24 units towards a degree. Incompatible with PHYS6205,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/ENVS2007_Time_Series_LRN.pdf,Economics for the Environment,NA,Undergraduate,6,In Person,ENVS,TRUE,,,,to enrol in this course you must have completed 24 units towards a degree. incompatible with phys6205
SOCY1004,College of Arts and Social Sciences,School of Sociology,"Development Studies, Sociology",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/SOCY1004_Time_Series_LRN.pdf,Economy and Society,Second Semester,Undergraduate,6,In Person,SOCY,TRUE,,,,NA
SOCY3050,College of Arts and Social Sciences,School of Sociology,Sociology,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,"To enrol in this course you must have completed SOCY2043, or 24 units of SOCY coded courses; or with permission of the convener.",NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/SOCY3050_Time_Series_LRN.pdf,Education and Society,NA,Undergraduate,6,In Person,SOCY,TRUE,,,,"to enrol in this course you must have completed socy2043, or 24 units of socy coded courses; or with permission of the convener"
MEAS3008,College of Arts and Social Sciences,Centre for Arab and Islamic Studies,"Arab and Islamic Studies, International Relations, Middle East Studies",FALSE,FALSE,TRUE,TRUE,FALSE,50,essay/report,Research Essay - 3000 words (50%),"To enrol in this course you must have completed two 1000 level and two 2000 level courses, or with permission of the convenor.",https://programsandcourses.anu.edu.au/course/MEAS3008/First%20Semester/4033,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/MEAS3008_Time_Series_LRN.pdf,Egypt: Social and Political Dynamics in a Changing Middle East,First Semester,Undergraduate,6,Online or In Person,MEAS,FALSE,,,,"to enrol in this course you must have completed two 1000 level and two 2000 level courses, or with permission of the convenor"
MEAS6008,College of Arts and Social Sciences,Centre for Arab and Islamic Studies,"Arab and Islamic Studies, International Relations, Middle East Studies",FALSE,FALSE,TRUE,TRUE,FALSE,50,essay/report,Research Essay - 4000 words (50%),You are not able to enrol in this course if you have successfully completed MEAS3008.,https://programsandcourses.anu.edu.au/course/MEAS6008/First%20Semester/4035,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/MEAS6008_Time_Series_LRN.pdf,Egypt: Social and Political Dynamics in a Changing Middle East,First Semester,Postgraduate,6,Online or In Person,MEAS,FALSE,,,,you are not able to enrol in this course if you have successfully completed meas3008
POLS3111,College of Arts and Social Sciences,School of Politics and International Relations,Political Sciences,TRUE,FALSE,TRUE,TRUE,TRUE,40,essay/report,Essay,"To enrol in this course you must have completed 12 units of 2000 level POLS courses, of which a minimum of 6 units must be from POLS2010 or POLS2114; or permission of the convenor",https://programsandcourses.anu.edu.au/course/POLS3111/Winter%20Session/6502,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/POLS3111_Time_Series_LRN.pdf,"Elections, Political Behaviour and Public Opinion in Australia",Winter Session,Undergraduate,6,In Person,POLS,FALSE,,,,"to enrol in this course you must have completed 12 units of 2000 level pols courses, of which a minimum of 6 units must be from pols2010 or pols2114; or permission of the convenor"
LAWS8598,"College of Law, Governance and Policy",Law School,"Law, Political Sciences",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,To enrol in this course you must be studying a; Master of Laws (MLLM) and have completed or be completing LAWS8586 Law and Legal Institutions; or Graduate Certificate of New Technologies Law (CNTL); Graduate Certificate of Law (CLAW) and have completed or be completing LAWS8586 Law and Legal Institutions; or Juris Doctor (MJD) and have completed or be completing five 6100 level LAWS courses; Students undertaking any ANU graduate program may apply for this course. Enrolments are accepted on a case-by-case basis. Please contact the ANU College of Law for appropriate permission.,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/LAWS8598_Time_Series_LRN.pdf,Electoral Law in a Digital Age,Spring Session,Postgraduate,6,Online,LAWS,TRUE,,,,to enrol in this course you must be studying a; <<program:master of laws>> (mllm) and have completed or be completing laws8586 law and legal institutions; or <<program:graduate certificate of new technologies law>> (cntl); <<program:graduate certificate of law>> (claw) and have completed or be completing laws8586 law and legal institutions; or juris doctor (mjd) and have completed or be completing five 6100 level laws courses; students undertaking any anu graduate program may apply for this course. enrolments are accepted on a case-by-case basis. please contact the anu college of law for appropriate permission
PHYS2016,College of Science and Medicine,Research School of Physics,Physics,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,To enrol in this course you must have completed PHYS1201 and MATH2305.,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/PHYS2016_Time_Series_LRN.pdf,Electromagnetism,Second Semester,Undergraduate,6,In Person,PHYS,TRUE,,,,to enrol in this course you must have completed phys1201 and math2305
ENGN2218,College of Systems and Society,School of Engineering,"Mechatronics, Electronics, Communications, Robotics, Renewable Energy",TRUE,TRUE,FALSE,FALSE,FALSE,30,test/quiz,Mid-Semester Test (total 30%),To enrol in this course you must have completed ENGN1218.,https://programsandcourses.anu.edu.au/course/ENGN2218/First%20Semester/2227,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/ENGN2218_Time_Series_LRN.pdf,Electronic Systems and Design,First Semester,Undergraduate,6,In Person,ENGN,FALSE,,,,to enrol in this course you must have completed engn1218
EMSC8712,College of Science and Medicine,Research School of Earth Sciences,"Earth and Marine Sciences, Statistics, Astronomy and Astrophysics, Physics, Electronics",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,To enrol in this course you must be currently enrolled in the Master of Science in Precision Instrumentation and Measurement program or by permission from the Convenor. This course is incompatible with EMSC8023 and EMSC4123.,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/EMSC8712_Time_Series_LRN.pdf,Electronics and Data Analysis,Second Semester,Postgraduate,6,In Person,EMSC,TRUE,,,,to enrol in this course you must be currently enrolled in the <<program:master of science in precision instrumentation and measurement>> program or by permission from the convenor. this course is incompatible with emsc8023 and emsc4123
EMSC4712,College of Science and Medicine,Research School of Earth Sciences,"Earth and Marine Sciences, Statistics, Astronomy and Astrophysics, Physics, Electronics",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/EMSC4712_Time_Series_LRN.pdf,Electronics and Data Analysis,Second Semester,Undergraduate,6,In Person,EMSC,TRUE,,,,NA
TURK1001,College of Arts and Social Sciences,Centre for Arab and Islamic Studies,"Arab and Islamic Studies, Asian Languages, Middle East Studies, European Studies, Language Studies",FALSE,TRUE,FALSE,TRUE,TRUE,30,oral/presentation,Two small tasks (oral and written),"You are not able to enrol in this course if you have completed any of the following courses: TURK1002, TURK2001, TURK2002, TURK6001, TURK6002, TURK6503, or TURK6504",https://programsandcourses.anu.edu.au/course/TURK1001/First%20Semester/2310,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/TURK1001_Time_Series_LRN.pdf,Elementary Turkish A,First Semester,Undergraduate,6,Online or In Person,TURK,FALSE,,,,"you are not able to enrol in this course if you have completed any of the following courses: turk1002, turk2001, turk2002, turk6001, turk6002, turk6503, or turk6504"
TURK1002,College of Arts and Social Sciences,Centre for Arab and Islamic Studies,"Arab and Islamic Studies, Asian Languages, Middle East Studies, European Studies, Language Studies",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,"To enrol in this course you must have completed TURK1001; or permission of the convenor. You are not able to enrol in this course if you have previously completed any of the following courses: TURK2001, TURK2002, TURK6002, TURK6503, or TURK6504",NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/TURK1002_Time_Series_LRN.pdf,Elementary Turkish B,NA,Undergraduate,6,Online,TURK,TRUE,,,,"to enrol in this course you must have completed turk1001; or permission of the convenor. you are not able to enrol in this course if you have previously completed any of the following courses: turk2001, turk2002, turk6002, turk6503, or turk6504"
POLS3004,College of Asia and the Pacific,Department of Political and Social Change,"International Relations, Political Sciences, Security Studies",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,You must have completed at least 48 units of study in your current degree.,NA,https://unistats.anu.edu.au/internal/surveys/selt/learning/time-series/POLS3004_Time_Series_LRN.pdf,Emotions in International Politics,NA,Undergraduate,6,In Person,POLS,TRUE,,,,you must have completed at least 48 units of study in your current degree
